study	lineage	cluster	n_cells	review_priority	priority_score	review_reasons	suggested_action	final_label	marker_assignment	raw_marker_winner	assignment_reason	marker_score	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	llm_review_packet
infection_study_03	T_NK_lineage	18	8386	high	7	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8917749821130456	3.1792088003815886	2.2874338182685428	NK Cell:8148; CD8 Cytotoxic / T Effector Memory:176; MAIT Cell:26; CD4 Naive / T Central Memory:24; Classical Monocyte:5	NK Cell:7693; gdT Cell:404; not_available:141; Lymphoid Cell:102; CD8 Cytotoxic / T Effector Memory:28	not_available:8386	Study=infection_study_03; lineage=T_NK_lineage; cluster=18; cells=8386; final=NK Cell; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.892; best_total_score=3.179; score_margin=2.287; CellTypist=NK Cell:8148; CD8 Cytotoxic / T Effector Memory:176; MAIT Cell:26; CD4 Naive / T Central Memory:24; Classical Monocyte:5; PanHuman=NK Cell:7693; gdT Cell:404; not_available:141; Lymphoid Cell:102; CD8 Cytotoxic / T Effector Memory:28; scRefMap=not_available:8386; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	19	14063	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6417400270212614	3.1380363364858144	2.4710168527341256	CD8 Cytotoxic / T Effector Memory:12886; NK Cell:726; MAIT Cell:213; CD4 Naive / T Central Memory:184; CD4 T Effector Memory:26	CD8 Cytotoxic / T Effector Memory:13209; not_available:315; gdT Cell:224; NK Cell:88; MAIT Cell:85	not_available:14063	Study=infection_study_03; lineage=T_NK_lineage; cluster=19; cells=14063; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.642; best_total_score=3.138; score_margin=2.471; CellTypist=CD8 Cytotoxic / T Effector Memory:12886; NK Cell:726; MAIT Cell:213; CD4 Naive / T Central Memory:184; CD4 T Effector Memory:26; PanHuman=CD8 Cytotoxic / T Effector Memory:13209; not_available:315; gdT Cell:224; NK Cell:88; MAIT Cell:85; scRefMap=not_available:14063; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	2	14502	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7355730244104262	2.5390368389107296	0.5001546157690941	CD4 Naive / T Central Memory:7443; CD4 T Effector Memory:5405; Treg:636; CD8 Naive / T Central Memory:416; NK Cell:256	CD4 T Effector Memory:10798; CD4 Naive / T Central Memory:1354; Treg:686; Lymphoid Cell:554; not_available:440	not_available:14502	Study=infection_study_03; lineage=T_NK_lineage; cluster=2; cells=14502; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.736; best_total_score=2.539; score_margin=0.500; CellTypist=CD4 Naive / T Central Memory:7443; CD4 T Effector Memory:5405; Treg:636; CD8 Naive / T Central Memory:416; NK Cell:256; PanHuman=CD4 T Effector Memory:10798; CD4 Naive / T Central Memory:1354; Treg:686; Lymphoid Cell:554; not_available:440; scRefMap=not_available:14502; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	20	20390	medium	4	raw_marker_winner_changed_by_policy;screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD8 Naive / T Central Memory	source_supported_marker_tiebreak	0.7832795487984305	2.634993281020108	1.106191417361452	CD4 Naive / T Central Memory:14182; CD8 Naive / T Central Memory:5101; CD4 T Effector Memory:769; CD8 Cytotoxic / T Effector Memory:167; NK Cell:89	CD4 Naive / T Central Memory:11473; CD8 Naive / T Central Memory:5152; CD4 T Effector Memory:2682; not_available:615; Treg:242	not_available:20390	Study=infection_study_03; lineage=T_NK_lineage; cluster=20; cells=20390; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD8 Naive / T Central Memory; assignment_reason=source_supported_marker_tiebreak; marker_score=0.783; best_total_score=2.635; score_margin=1.106; CellTypist=CD4 Naive / T Central Memory:14182; CD8 Naive / T Central Memory:5101; CD4 T Effector Memory:769; CD8 Cytotoxic / T Effector Memory:167; NK Cell:89; PanHuman=CD4 Naive / T Central Memory:11473; CD8 Naive / T Central Memory:5152; CD4 T Effector Memory:2682; not_available:615; Treg:242; scRefMap=not_available:20390; review_reasons=raw_marker_winner_changed_by_policy,screfmapping_not_available.
infection_study_03	T_NK_lineage	21	18558	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7150218234723569	2.966654848904657	2.2516330254323	CD4 Naive / T Central Memory:15694; CD4 T Effector Memory:985; CD8 Naive / T Central Memory:452; MAIT Cell:446; CD8 Cytotoxic / T Effector Memory:385	CD4 Naive / T Central Memory:9767; CD4 T Effector Memory:3993; not_available:1471; Treg:844; CD8 Naive / T Central Memory:717	not_available:18558	Study=infection_study_03; lineage=T_NK_lineage; cluster=21; cells=18558; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.715; best_total_score=2.967; score_margin=2.252; CellTypist=CD4 Naive / T Central Memory:15694; CD4 T Effector Memory:985; CD8 Naive / T Central Memory:452; MAIT Cell:446; CD8 Cytotoxic / T Effector Memory:385; PanHuman=CD4 Naive / T Central Memory:9767; CD4 T Effector Memory:3993; not_available:1471; Treg:844; CD8 Naive / T Central Memory:717; scRefMap=not_available:18558; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	22	6831	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.5985463328941589	2.11952861952862	0.982976640863272	CD8 Cytotoxic / T Effector Memory:3133; MAIT Cell:1971; CD4 Naive / T Central Memory:645; CD4 T Effector Memory:524; NK Cell:412	CD8 Cytotoxic / T Effector Memory:3484; MAIT Cell:1836; gdT Cell:647; CD4 T Effector Memory:338; not_available:273	not_available:6831	Study=infection_study_03; lineage=T_NK_lineage; cluster=22; cells=6831; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.599; best_total_score=2.120; score_margin=0.983; CellTypist=CD8 Cytotoxic / T Effector Memory:3133; MAIT Cell:1971; CD4 Naive / T Central Memory:645; CD4 T Effector Memory:524; NK Cell:412; PanHuman=CD8 Cytotoxic / T Effector Memory:3484; MAIT Cell:1836; gdT Cell:647; CD4 T Effector Memory:338; not_available:273; scRefMap=not_available:6831; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	23	13542	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8712320927484862	3.253822699748929	2.3825906070004432	NK Cell:13313; CD8 Cytotoxic / T Effector Memory:123; CD4 Naive / T Central Memory:100; Plasma Cell:4; CD8 Naive / T Central Memory:1	NK Cell:11981; not_available:907; CD8 Cytotoxic / T Effector Memory:390; Lymphoid Cell:128; Blood Cell:83	not_available:13542	Study=infection_study_03; lineage=T_NK_lineage; cluster=23; cells=13542; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.871; best_total_score=3.254; score_margin=2.383; CellTypist=NK Cell:13313; CD8 Cytotoxic / T Effector Memory:123; CD4 Naive / T Central Memory:100; Plasma Cell:4; CD8 Naive / T Central Memory:1; PanHuman=NK Cell:11981; not_available:907; CD8 Cytotoxic / T Effector Memory:390; Lymphoid Cell:128; Blood Cell:83; scRefMap=not_available:13542; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	24	17797	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8111938528965557	3.050009383603978	1.8804976681463168	CD4 Naive / T Central Memory:13996; CD4 T Effector Memory:1397; Treg:859; CD8 Naive / T Central Memory:645; MAIT Cell:444	CD4 T Effector Memory:7399; CD4 Naive / T Central Memory:6587; Treg:1245; CD8 Naive / T Central Memory:666; CD8 Cytotoxic / T Effector Memory:641	not_available:17797	Study=infection_study_03; lineage=T_NK_lineage; cluster=24; cells=17797; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.811; best_total_score=3.050; score_margin=1.880; CellTypist=CD4 Naive / T Central Memory:13996; CD4 T Effector Memory:1397; Treg:859; CD8 Naive / T Central Memory:645; MAIT Cell:444; PanHuman=CD4 T Effector Memory:7399; CD4 Naive / T Central Memory:6587; Treg:1245; CD8 Naive / T Central Memory:666; CD8 Cytotoxic / T Effector Memory:641; scRefMap=not_available:17797; review_reasons=screfmapping_not_available.
infection_study_03	T_NK_lineage	25	25842	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.909826638805046	3.3438366999458244	2.4340100611407784	NK Cell:25594; CD8 Cytotoxic / T Effector Memory:238; CD4 Naive / T Central Memory:5; Classical Monocyte:2; Plasma Cell:1	NK Cell:22503; not_available:1368; CD8 Cytotoxic / T Effector Memory:905; Lymphoid Cell:838; gdT Cell:146	not_available:25842	Study=infection_study_03; lineage=T_NK_lineage; cluster=25; cells=25842; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.910; best_total_score=3.344; score_margin=2.434; CellTypist=NK Cell:25594; CD8 Cytotoxic / T Effector Memory:238; CD4 Naive / T Central Memory:5; Classical Monocyte:2; Plasma Cell:1; PanHuman=NK Cell:22503; not_available:1368; CD8 Cytotoxic / T Effector Memory:905; Lymphoid Cell:838; gdT Cell:146; scRefMap=not_available:25842; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	3	14533	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7619373150760339	2.646192458542627	1.0547933668203398	CD8 Cytotoxic / T Effector Memory:6711; NK Cell:6596; CD4 Naive / T Central Memory:723; MAIT Cell:400; CD8 Naive / T Central Memory:70	CD8 Cytotoxic / T Effector Memory:9195; not_available:1840; gdT Cell:1380; NK Cell:1010; Blood Cell:476	not_available:14533	Study=infection_study_03; lineage=T_NK_lineage; cluster=3; cells=14533; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.762; best_total_score=2.646; score_margin=1.055; CellTypist=CD8 Cytotoxic / T Effector Memory:6711; NK Cell:6596; CD4 Naive / T Central Memory:723; MAIT Cell:400; CD8 Naive / T Central Memory:70; PanHuman=CD8 Cytotoxic / T Effector Memory:9195; not_available:1840; gdT Cell:1380; NK Cell:1010; Blood Cell:476; scRefMap=not_available:14533; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	4	20786	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.924879245646108	3.357388434523237	2.4191355239103247	NK Cell:20484; CD8 Cytotoxic / T Effector Memory:257; CD4 Naive / T Central Memory:39; MAIT Cell:3; Platelet:1	NK Cell:15962; not_available:2306; CD8 Cytotoxic / T Effector Memory:1678; Lymphoid Cell:441; gdT Cell:238	not_available:20786	Study=infection_study_03; lineage=T_NK_lineage; cluster=4; cells=20786; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.925; best_total_score=3.357; score_margin=2.419; CellTypist=NK Cell:20484; CD8 Cytotoxic / T Effector Memory:257; CD4 Naive / T Central Memory:39; MAIT Cell:3; Platelet:1; PanHuman=NK Cell:15962; not_available:2306; CD8 Cytotoxic / T Effector Memory:1678; Lymphoid Cell:441; gdT Cell:238; scRefMap=not_available:20786; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	5	14190	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7731221811978165	2.810356307258633	1.5752470754052148	CD4 Naive / T Central Memory:9349; CD4 T Effector Memory:3502; CD8 Naive / T Central Memory:619; Treg:409; CD8 Cytotoxic / T Effector Memory:160	CD4 T Effector Memory:6295; CD4 Naive / T Central Memory:5720; Treg:749; CD8 Naive / T Central Memory:652; not_available:373	not_available:14190	Study=infection_study_03; lineage=T_NK_lineage; cluster=5; cells=14190; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.773; best_total_score=2.810; score_margin=1.575; CellTypist=CD4 Naive / T Central Memory:9349; CD4 T Effector Memory:3502; CD8 Naive / T Central Memory:619; Treg:409; CD8 Cytotoxic / T Effector Memory:160; PanHuman=CD4 T Effector Memory:6295; CD4 Naive / T Central Memory:5720; Treg:749; CD8 Naive / T Central Memory:652; not_available:373; scRefMap=not_available:14190; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	6	7028	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6824295674445077	2.2270923449060898	0.8735066875355719	CD8 Cytotoxic / T Effector Memory:4517; NK Cell:2301; MAIT Cell:129; CD4 Naive / T Central Memory:39; Treg:12	CD8 Cytotoxic / T Effector Memory:3826; NK Cell:1624; gdT Cell:713; Lymphoid Cell:612; not_available:199	not_available:7028	Study=infection_study_03; lineage=T_NK_lineage; cluster=6; cells=7028; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.682; best_total_score=2.227; score_margin=0.874; CellTypist=CD8 Cytotoxic / T Effector Memory:4517; NK Cell:2301; MAIT Cell:129; CD4 Naive / T Central Memory:39; Treg:12; PanHuman=CD8 Cytotoxic / T Effector Memory:3826; NK Cell:1624; gdT Cell:713; Lymphoid Cell:612; not_available:199; scRefMap=not_available:7028; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	7	19134	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8147110902059161	3.3208154071286717	2.530961743493258	CD4 Naive / T Central Memory:17831; CD4 T Effector Memory:847; Treg:282; CD8 Naive / T Central Memory:60; CD8 Cytotoxic / T Effector Memory:42	CD4 Naive / T Central Memory:13528; CD4 T Effector Memory:3865; Treg:859; not_available:486; Blood Cell:142	not_available:19134	Study=infection_study_03; lineage=T_NK_lineage; cluster=7; cells=19134; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.815; best_total_score=3.321; score_margin=2.531; CellTypist=CD4 Naive / T Central Memory:17831; CD4 T Effector Memory:847; Treg:282; CD8 Naive / T Central Memory:60; CD8 Cytotoxic / T Effector Memory:42; PanHuman=CD4 Naive / T Central Memory:13528; CD4 T Effector Memory:3865; Treg:859; not_available:486; Blood Cell:142; scRefMap=not_available:19134; review_reasons=screfmapping_not_available.
infection_study_03	T_NK_lineage	8	12348	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8803409459021704	3.224108195659216	2.343767249757046	NK Cell:12043; CD8 Cytotoxic / T Effector Memory:252; CD4 Naive / T Central Memory:37; MAIT Cell:4; Treg:4	NK Cell:10266; not_available:895; CD8 Cytotoxic / T Effector Memory:840; Lymphoid Cell:234; gdT Cell:68	not_available:12348	Study=infection_study_03; lineage=T_NK_lineage; cluster=8; cells=12348; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.880; best_total_score=3.224; score_margin=2.344; CellTypist=NK Cell:12043; CD8 Cytotoxic / T Effector Memory:252; CD4 Naive / T Central Memory:37; MAIT Cell:4; Treg:4; PanHuman=NK Cell:10266; not_available:895; CD8 Cytotoxic / T Effector Memory:840; Lymphoid Cell:234; gdT Cell:68; scRefMap=not_available:12348; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_03	T_NK_lineage	9	27705	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6552165674066053	3.091016062082657	2.3739325031582745	CD8 Cytotoxic / T Effector Memory:24475; NK Cell:3121; CD4 Naive / T Central Memory:37; MAIT Cell:35; CD4 T Effector Memory:12	CD8 Cytotoxic / T Effector Memory:25060; gdT Cell:1577; Lymphoid Cell:509; not_available:374; NK Cell:127	not_available:27705	Study=infection_study_03; lineage=T_NK_lineage; cluster=9; cells=27705; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.655; best_total_score=3.091; score_margin=2.374; CellTypist=CD8 Cytotoxic / T Effector Memory:24475; NK Cell:3121; CD4 Naive / T Central Memory:37; MAIT Cell:35; CD4 T Effector Memory:12; PanHuman=CD8 Cytotoxic / T Effector Memory:25060; gdT Cell:1577; Lymphoid Cell:509; not_available:374; NK Cell:127; scRefMap=not_available:27705; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_04	B_lineage	13	257	low	0	spot_check	accept	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.298736004121396	3.7205258873898783	3.271654292059139	B Cell:99; Memory B Cell:53; CD4 Naive / T Central Memory:39; Blood Cell:23; NK Cell:21	Memory B Cell:215; Naive B Cell:23; Blood Cell:18; Treg:1	Memory B Cell:231; Naive B Cell:24; CD4 Naive / T Central Memory:1; not_available:1	Study=infection_study_04; lineage=B_lineage; cluster=13; cells=257; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Memory B Cell; assignment_reason=raw_marker_winner; marker_score=0.299; best_total_score=3.721; score_margin=3.272; CellTypist=B Cell:99; Memory B Cell:53; CD4 Naive / T Central Memory:39; Blood Cell:23; NK Cell:21; PanHuman=Memory B Cell:215; Naive B Cell:23; Blood Cell:18; Treg:1; scRefMap=Memory B Cell:231; Naive B Cell:24; CD4 Naive / T Central Memory:1; not_available:1; review_reasons=spot_check.
infection_study_04	B_lineage	2	549	medium	5	marker_assignment_disagrees_with_final;low_total_score_or_margin	review_marker_vs_reference_disagreement	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5163084395871281	2.0397085610200367	0.0297753491196117	CD4 Naive / T Central Memory:184; B Cell:92; Blood Cell:84; Memory B Cell:68; Naive B Cell:54	Memory B Cell:295; Naive B Cell:146; Blood Cell:83; B Cell:14; Plasma Cell:10	Naive B Cell:304; Memory B Cell:227; Treg:11; CD4 Naive / T Central Memory:4; not_available:2	Study=infection_study_04; lineage=B_lineage; cluster=2; cells=549; final=Memory B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.516; best_total_score=2.040; score_margin=0.030; CellTypist=CD4 Naive / T Central Memory:184; B Cell:92; Blood Cell:84; Memory B Cell:68; Naive B Cell:54; PanHuman=Memory B Cell:295; Naive B Cell:146; Blood Cell:83; B Cell:14; Plasma Cell:10; scRefMap=Naive B Cell:304; Memory B Cell:227; Treg:11; CD4 Naive / T Central Memory:4; not_available:2; review_reasons=marker_assignment_disagrees_with_final,low_total_score_or_margin.
infection_study_04	B_lineage	4	470	low	3	marker_assignment_disagrees_with_final	review_marker_vs_reference_disagreement	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.4561170246131805	3.037878890471107	1.6545278233047351	B Cell:188; Memory B Cell:104; CD4 Naive / T Central Memory:64; Blood Cell:41; Naive B Cell:25	Memory B Cell:356; Naive B Cell:93; Blood Cell:20; B Cell:1	Memory B Cell:320; Naive B Cell:146; not_available:2; Plasma Cell:1; Treg:1	Study=infection_study_04; lineage=B_lineage; cluster=4; cells=470; final=Memory B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.456; best_total_score=3.038; score_margin=1.655; CellTypist=B Cell:188; Memory B Cell:104; CD4 Naive / T Central Memory:64; Blood Cell:41; Naive B Cell:25; PanHuman=Memory B Cell:356; Naive B Cell:93; Blood Cell:20; B Cell:1; scRefMap=Memory B Cell:320; Naive B Cell:146; not_available:2; Plasma Cell:1; Treg:1; review_reasons=marker_assignment_disagrees_with_final.
infection_study_04	T_NK_lineage	1	1362	low	3	screfmapping_not_available	accept	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.8663083700440528	3.4655741556534507	2.6827236000030177	NK Cell:1325; CD8 Cytotoxic / T Effector Memory:29; CD4 Naive / T Central Memory:4; B Cell:1; Blood Cell:1	NK Cell:1316; Blood Cell:46	not_available:1361; CD4 T Effector Memory:1	Study=infection_study_04; lineage=T_NK_lineage; cluster=1; cells=1362; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NK Cell; assignment_reason=raw_marker_winner; marker_score=0.866; best_total_score=3.466; score_margin=2.683; CellTypist=NK Cell:1325; CD8 Cytotoxic / T Effector Memory:29; CD4 Naive / T Central Memory:4; B Cell:1; Blood Cell:1; PanHuman=NK Cell:1316; Blood Cell:46; scRefMap=not_available:1361; CD4 T Effector Memory:1; review_reasons=screfmapping_not_available.
infection_study_04	T_NK_lineage	11	847	low	2	screfmapping_not_available	accept	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.7565029515938606	3.311874852420307	2.2374887839433297	NK Cell:554; CD8 Cytotoxic / T Effector Memory:258; CD4 Naive / T Central Memory:29; Treg:2; Blood Cell:2	NK Cell:810; Blood Cell:28; CD8 Cytotoxic / T Effector Memory:9	not_available:847	Study=infection_study_04; lineage=T_NK_lineage; cluster=11; cells=847; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NK Cell; assignment_reason=raw_marker_winner; marker_score=0.757; best_total_score=3.312; score_margin=2.237; CellTypist=NK Cell:554; CD8 Cytotoxic / T Effector Memory:258; CD4 Naive / T Central Memory:29; Treg:2; Blood Cell:2; PanHuman=NK Cell:810; Blood Cell:28; CD8 Cytotoxic / T Effector Memory:9; scRefMap=not_available:847; review_reasons=screfmapping_not_available.
infection_study_04	T_NK_lineage	12	757	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.6587177839464391	2.917116248348745	1.8000554821664467	NK Cell:239; CD8 Cytotoxic / T Effector Memory:163; CD4 Naive / T Central Memory:136; Treg:87; T Cell:77	Lymphoid Cell:575; NK Cell:66; Blood Cell:64; CD8 Cytotoxic / T Effector Memory:43; Treg:9	not_available:613; CD4 Naive / T Central Memory:102; CD4 T Effector Memory:24; Treg:18	Study=infection_study_04; lineage=T_NK_lineage; cluster=12; cells=757; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.659; best_total_score=2.917; score_margin=1.800; CellTypist=NK Cell:239; CD8 Cytotoxic / T Effector Memory:163; CD4 Naive / T Central Memory:136; Treg:87; T Cell:77; PanHuman=Lymphoid Cell:575; NK Cell:66; Blood Cell:64; CD8 Cytotoxic / T Effector Memory:43; Treg:9; scRefMap=not_available:613; CD4 Naive / T Central Memory:102; CD4 T Effector Memory:24; Treg:18; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
